q_id,web_list
5512,"[1724, 426, 1898, 1921, 1926]"
5513,"[1904, 1889, 476, 677, 1428]"
5514,"[1915, 1297, 1545, 1324, 341]"
5515,"[1537, 625, 1538, 1615, 1131]"
5516,"[783, 1250, 1299, 1360, 1361]"
5517,"[1538, 1615, 1556, 1586, 1537]"
5518,"[10, 11, 12, 35, 36]"
5519,"[1136, 1545, 1591, 318, 1598]"
5520,"[1932, 1560, 1721, 361, 1019]"
5521,"[1131, 1552, 1902, 1561, 1019]"
5522,"[655, 481, 1528, 1906, 205]"
5523,"[1019, 1930, 470, 620, 670]"
5524,"[1446, 1358, 1363, 1370, 1380]"
5525,"[808, 1307, 1528, 1906, 1536]"
5526,"[907, 408, 133, 679, 680]"
5527,"[368, 374, 1072, 1538, 1615]"
5528,"[1247, 126, 808, 636, 934]"
5529,"[368, 1072, 1544, 379, 1537]"
5530,"[1902, 1543, 1900, 1917, 232]"
5531,"[935, 656, 368, 1608, 533]"
5532,"[1339, 1421, 1106, 366, 1417]"
5533,"[1552, 1902, 722, 2, 3]"
5534,"[1058, 636, 644, 1137, 1167]"
5535,"[590, 1490, 623, 852, 1936]"
5536,"[1584, 1585, 1625, 1595, 1563]"
5537,"[1198, 1522, 1539, 1629, 362]"
5538,"[625, 1549, 679, 680, 681]"
5539,"[1537, 1544, 341, 1608, 374]"
5540,"[1572, 1066, 1885, 1042, 1247]"
5541,"[406, 407, 1732, 1069, 333]"
5542,"[1019, 1930, 1155, 379, 470]"
5543,"[1885, 1608, 1157, 1528, 1906]"
5544,"[1249, 337, 1517, 622, 1744]"
5545,"[1676, 1908, 1155, 372, 1080]"
5546,"[1131, 406, 407, 653, 1019]"
5547,"[1307, 425, 470, 620, 670]"
5548,"[680, 681, 718, 1131, 1516]"
5549,"[1607, 1102, 853, 403, 926]"
5550,"[610, 1247, 679, 680, 681]"
5551,"[916, 147, 145, 963, 240]"
5552,"[592, 261, 579, 1053, 580]"
5553,"[963, 1907, 1247, 1545, 926]"
5554,"[1721, 1159, 1304, 1592, 1929]"
5555,"[1536, 1543, 1900, 1571, 1516]"
5556,"[636, 1894, 1721, 1538, 1615]"
5557,"[452, 366, 210, 244, 1602]"
5558,"[1554, 457, 331, 1532, 1589]"
5559,"[107, 363, 631, 1885, 1655]"
5560,"[1586, 1193, 161, 923, 638]"
5561,"[1627, 1905, 457, 1618, 1106]"
5562,"[1616, 1671, 1745, 1587, 1542]"
5563,"[603, 1897, 1922, 331, 1554]"
5564,"[638, 457, 677, 106, 1907]"
5565,"[1516, 426, 1898, 1306, 1552]"
5566,"[1095, 1133, 1885, 932, 173]"
5567,"[1538, 1615, 1067, 932, 936]"
5568,"[1922, 881, 880, 113, 1616]"
5569,"[1671, 1745, 880, 102, 1892]"
5570,"[872, 1927, 326, 331, 1894]"
5571,"[1899, 1623, 1538, 1615, 1032]"
5572,"[1882, 476, 1554, 457, 1489]"
5573,"[1532, 1589, 1904, 1489, 1894]"
5574,"[1340, 1587, 1193, 1586, 638]"
5575,"[1623, 113, 175, 1885, 203]"
5576,"[1556, 1587, 1535, 1903, 1916]"
5577,"[1922, 1554, 1428, 1882, 1887]"
5578,"[1542, 1532, 1589, 1904, 1894]"
5579,"[1820, 1842, 590, 1042, 1753]"
5580,"[1926, 1111, 1030, 1612, 1921]"
5581,"[1885, 1587, 1886, 1532, 1589]"
5582,"[1892, 1042, 1618, 1527, 1627]"
5583,"[1133, 1428, 1882, 1587, 1607]"
5584,"[1556, 1538, 1615, 1157, 1537]"
5585,"[1905, 1042, 1081, 1516, 478]"
5586,"[1556, 937, 934, 1040, 920]"
5587,"[1627, 1905, 1133, 1670, 457]"
5588,"[1905, 1587, 113, 324, 321]"
5589,"[1532, 1589, 1904, 1489, 1542]"
5590,"[1905, 1587, 1542, 1618, 1907]"
5591,"[1040, 1049, 934, 1542, 932]"
5592,"[1901, 1530, 1613, 1907, 1623]"
5593,"[1586, 1554, 1556, 1538, 1615]"
5594,"[478, 1924, 1065, 1527, 1627]"
5595,"[1917, 1561, 1583, 1520, 1620]"
5596,"[1518, 1612, 1885, 1626, 1887]"
5597,"[1587, 164, 881, 920, 1616]"
5598,"[1670, 1069, 1554, 331, 928]"
5599,"[1905, 1885, 260, 457, 1095]"
5600,"[1554, 1428, 1882, 1885, 1095]"
5601,"[1627, 1905, 1586, 1123, 1587]"
5602,"[718, 684, 685, 1926, 1592]"
5603,"[1070, 48, 1527, 1627, 1905]"
5604,"[865, 103, 413, 1527, 1627]"
5605,"[864, 865, 1916, 1030, 1178]"
5606,"[1902, 1612, 1092, 1528, 1906]"
5607,"[1588, 865, 864, 1032, 476]"
5608,"[1885, 1551, 1550, 1324, 1909]"
5609,"[1885, 865, 1746, 644, 679]"
5610,"[1527, 1627, 1905, 1526, 1899]"
5611,"[1527, 1627, 1905, 1554, 867]"
5612,"[341, 1921, 722, 1073, 106]"
5613,"[865, 860, 698, 1639, 1132]"
5614,"[1554, 1892, 1894, 1893, 1553]"
5615,"[1167, 1018, 260, 446, 280]"
5616,"[1713, 112, 890, 88, 1533]"
5617,"[865, 331, 1891, 1533, 1518]"
5618,"[1589, 1904, 1600, 1892, 1017]"
5619,"[1132, 57, 651, 1495, 1064]"
5620,"[1081, 1932, 300, 1560, 1555]"
5621,"[864, 865, 1132, 106, 1526]"
5622,"[1672, 643, 1539, 1629, 156]"
5623,"[1542, 1530, 1613, 1608, 1544]"
5624,"[1892, 866, 113, 119, 112]"
5625,"[679, 680, 681, 718, 1547]"
5626,"[37, 1527, 1627, 1905, 1015]"
5627,"[1899, 1892, 426, 1898, 1550]"
5628,"[1710, 987, 1132, 739, 164]"
5629,"[369, 1185, 1528, 1906, 362]"
5630,"[1301, 1548, 1600, 106, 16]"
5631,"[679, 680, 681, 718, 1527]"
5632,"[1199, 1201, 1749, 603, 321]"
5633,"[1527, 1627, 1905, 1530, 1613]"
5634,"[37, 1527, 1627, 1905, 1015]"
5635,"[1928, 679, 680, 681, 718]"
5636,"[718, 1885, 1321, 695, 696]"
5637,"[1882, 57, 1907, 1926, 1619]"
5638,"[1527, 1627, 1905, 1894, 1521]"
5639,"[1324, 1528, 1906, 864, 1549]"
5640,"[1545, 1064, 478, 1924, 1066]"
5641,"[1167, 1058, 480, 765, 619]"
5642,"[1527, 1627, 1905, 57, 1616]"
5643,"[1132, 460, 1064, 1910, 1207]"
5644,"[864, 865, 1928, 1539, 1629]"
5645,"[1320, 663, 864, 865, 667]"
5646,"[928, 1530, 1613, 1542, 1545]"
5647,"[163, 1909, 1914, 1008, 1531]"
5648,"[1526, 1899, 1554, 1537, 1532]"
5649,"[790, 1554, 1587, 1527, 1627]"
5650,"[1522, 1523, 1877, 1023, 1529]"
5651,"[95, 945, 1534, 1535, 1903]"
5652,"[1542, 1527, 1627, 1905, 1530]"
5653,"[658, 4, 37, 1885, 1199]"
5654,"[758, 1897, 1922, 989, 1547]"
5655,"[1202, 410, 1547, 1901, 1700]"
5656,"[1587, 1527, 1627, 1905, 1554]"
5657,"[1587, 1193, 157, 1586, 936]"
5658,"[1535, 1903, 425, 1551, 1926]"
5659,"[1061, 1527, 1627, 1905, 1123]"
5660,"[1748, 1926, 928, 476, 1058]"
5661,"[1596, 995, 1108, 1021, 1888]"
5662,"[200, 1918, 201, 142, 1054]"
5663,"[1556, 1527, 1627, 1905, 1537]"
5664,"[1926, 1520, 1620, 1586, 1914]"
5665,"[1905, 260, 1538, 1615, 1012]"
5666,"[1612, 1528, 1906, 871, 1538]"
5667,"[290, 956, 425, 1908, 1531]"
5668,"[1554, 1885, 1527, 1627, 1905]"
5669,"[1885, 1066, 1623, 1892, 1539]"
5670,"[374, 305, 232, 376, 372]"
5671,"[1615, 1556, 1926, 1068, 1537]"
5672,"[1627, 1905, 1545, 1554, 1926]"
5673,"[1003, 1552, 1902, 808, 1885]"
5674,"[1530, 1613, 106, 1907, 1618]"
5675,"[935, 658, 446, 1299, 1320]"
5676,"[1916, 1897, 1922, 1529, 1588]"
5677,"[653, 1154, 138, 142, 1918]"
5678,"[1541, 875, 933, 171, 886]"
5679,"[1902, 1320, 1196, 1541, 808]"
5680,"[265, 998, 1196, 1624, 1553]"
5681,"[1196, 1552, 1902, 1553, 1628]"
5682,"[1628, 1888, 1118, 632, 1196]"
5683,"[632, 1746, 96, 1553, 1628]"
5684,"[1556, 1537, 1608, 96, 1544]"
5685,"[1196, 1624, 1118, 1516, 632]"
5686,"[664, 632, 657, 1746, 668]"
5687,"[10, 11, 12, 35, 36]"
5688,"[647, 657, 633, 667, 663]"
5689,"[632, 1196, 1553, 1628, 1624]"
5690,"[96, 1073, 1196, 1506, 1524]"
5691,"[96, 657, 1196, 1746, 667]"
5692,"[1546, 290, 1196, 1516, 1118]"
5693,"[663, 1624, 667, 662, 1196]"
5694,"[1902, 1553, 1628, 1073, 409]"
5695,"[1320, 657, 664, 667, 658]"
5696,"[6, 7, 8, 9, 10]"
5697,"[1553, 1628, 1516, 1887, 1118]"
5698,"[1628, 1196, 1552, 1902, 1887]"
5699,"[632, 1516, 647, 1320, 1318]"
5700,"[96, 103, 223, 1267, 623]"
5701,"[1320, 632, 631, 1553, 1628]"
5702,"[1628, 1516, 707, 1196, 1572]"
5703,"[171, 4, 37, 160, 886]"
5704,"[668, 1196, 1320, 808, 1553]"
5705,"[1196, 657, 663, 662, 1552]"
5706,"[1303, 1250, 1824, 1870, 1874]"
5707,"[962, 657, 1196, 665, 647]"
5708,"[1196, 632, 1715, 604, 687]"
5709,"[1118, 1552, 1902, 632, 1887]"
5710,"[1541, 1572, 1196, 1516, 625]"
5711,"[1272, 1269, 455, 442, 1273]"
5712,"[1573, 828, 446, 1571, 1073]"
5713,"[1541, 632, 1888, 1196, 1118]"
5714,"[1746, 1196, 1624, 1516, 1552]"
5715,"[722, 926, 89, 62, 272]"
5716,"[1318, 1553, 1628, 1196, 1887]"
5717,"[1516, 1572, 117, 1118, 1553]"
5718,"[1525, 1196, 852, 1118, 1318]"
5719,"[1267, 1192, 623, 993, 1516]"
5720,"[1516, 1553, 1628, 828, 1118]"
5721,"[994, 265, 998, 1196, 1118]"
5722,"[1549, 1040, 1326, 1524, 1559]"
5723,"[1592, 1929, 1146, 1533, 289]"
5724,"[289, 1887, 1554, 1527, 1627]"
5725,"[1516, 403, 651, 1885, 408]"
5726,"[159, 921, 631, 1885, 1749]"
5727,"[936, 163, 1533, 1122, 1042]"
5728,"[1321, 695, 696, 1308, 1026]"
5729,"[631, 165, 1139, 1140, 1313]"
5730,"[1901, 1551, 1550, 1549, 1326]"
5731,"[1035, 966, 177, 1029, 959]"
5732,"[921, 166, 935, 1604, 720]"
5733,"[403, 955, 813, 198, 69]"
5734,"[1908, 1139, 1140, 956, 1042]"
5735,"[730, 930, 198, 954, 243]"
5736,"[37, 166, 1552, 1902, 632]"
5737,"[680, 681, 718, 684, 685]"
5738,"[959, 1672, 1042, 166, 165]"
5739,"[1066, 1527, 1627, 1905, 1618]"
5740,"[631, 1139, 1140, 1562, 725]"
5741,"[289, 926, 1604, 1556, 737]"
5742,"[1042, 1885, 1052, 654, 632]"
5743,"[166, 1528, 1906, 1066, 1029]"
5744,"[170, 1533, 1032, 326, 470]"
5745,"[1304, 166, 1549, 1672, 653]"
5746,"[696, 785, 655, 1026, 165]"
5747,"[1556, 1533, 326, 1592, 1929]"
5748,"[1885, 165, 1139, 1140, 1888]"
5749,"[921, 292, 165, 631, 1555]"
5750,"[1551, 1547, 1901, 1642, 987]"
5751,"[687, 1321, 695, 696, 1712]"
5752,"[1721, 1712, 1549, 1592, 1929]"
5753,"[166, 988, 955, 1026, 159]"
5754,"[1040, 1029, 1556, 1533, 199]"
5755,"[1914, 201, 1909, 156, 405]"
5756,"[921, 1040, 1538, 1615, 1556]"
5757,"[334, 164, 609, 884, 338]"
5758,"[1041, 1042, 987, 1066, 914]"
5759,"[1900, 1552, 1902, 1917, 1931]"
5760,"[1029, 405, 1079, 258, 265]"
5761,"[1528, 1906, 166, 1095, 165]"
5762,"[1590, 260, 374, 305, 966]"
5763,"[265, 1050, 988, 237, 245]"
5764,"[251, 1049, 260, 263, 984]"
5765,"[349, 403, 1042, 305, 149]"
5766,"[886, 153, 1680, 1079, 737]"
5767,"[1042, 1528, 1906, 1084, 1530]"
5768,"[1079, 926, 1053, 251, 1041]"
5769,"[153, 1053, 1680, 1033, 1590]"
5770,"[1326, 1197, 1032, 1534, 326]"
5771,"[1042, 623, 1587, 1921, 1885]"
5772,"[1066, 1746, 425, 200, 1041]"
5773,"[1590, 237, 990, 1049, 1084]"
5774,"[251, 1049, 722, 1539, 1629]"
5775,"[1084, 1049, 1530, 1613, 777]"
5776,"[761, 1068, 116, 1887, 1125]"
5777,"[258, 1049, 1590, 1543, 1900]"
5778,"[1932, 1026, 1623, 1321, 695]"
5779,"[1921, 969, 1247, 1543, 1900]"
5780,"[1917, 1516, 258, 126, 1543]"
5781,"[1150, 1079, 1931, 1928, 1084]"
5782,"[1079, 935, 1921, 1545, 1084]"
5783,"[54, 926, 722, 885, 76]"
5784,"[1915, 1552, 1902, 1921, 1917]"
5785,"[54, 1607, 697, 759, 761]"
5786,"[1555, 478, 1924, 272, 1618]"
5787,"[1911, 1909, 1049, 255, 1032]"
5788,"[1900, 1561, 1042, 885, 886]"
5789,"[1066, 1003, 886, 146, 969]"
5790,"[1885, 1042, 1529, 1588, 425]"
5791,"[1084, 374, 145, 737, 305]"
5792,"[996, 1006, 1634, 1683, 238]"
5793,"[679, 680, 681, 718, 1159]"
5794,"[1304, 246, 248, 326, 1159]"
5795,"[1516, 1543, 1900, 108, 722]"
5796,"[1077, 326, 1680, 1917, 1040]"
5797,"[680, 681, 718, 1721, 697]"
5798,"[1552, 1902, 1543, 1900, 1917]"
5799,"[1930, 1012, 1154, 1053, 359]"
5800,"[687, 688, 216, 1321, 695]"
5801,"[454, 465, 623, 886, 1306]"
5802,"[722, 1049, 1197, 721, 813]"
5803,"[697, 1721, 246, 1722, 1304]"
5804,"[1140, 1132, 725, 159, 921]"
5805,"[1053, 1930, 1680, 1591, 1045]"
5806,"[1922, 1917, 1926, 258, 369]"
5807,"[11, 12, 35, 36, 38]"
5808,"[1053, 1930, 1680, 1591, 859]"
5809,"[687, 1534, 688, 679, 680]"
5810,"[1897, 1922, 201, 737, 966]"
5811,"[1032, 1153, 1154, 885, 954]"
5812,"[1077, 697, 1533, 326, 327]"
5813,"[1680, 886, 1049, 737, 1053]"
5814,"[1299, 650, 1590, 1746, 644]"
5815,"[1003, 273, 278, 1721, 154]"
5816,"[327, 1032, 783, 935, 1079]"
5817,"[1921, 1897, 1922, 1042, 1722]"
5818,"[979, 1053, 1041, 1033, 1326]"
5819,"[1543, 1900, 1917, 1281, 1897]"
5820,"[1592, 1929, 1008, 115, 827]"
5821,"[1917, 885, 1897, 1922, 1516]"
5822,"[1926, 273, 1630, 1921, 1586]"
5823,"[1073, 329, 1544, 309, 1324]"
5824,"[1543, 1900, 887, 722, 1516]"
5825,"[954, 886, 953, 359, 1885]"
5826,"[1049, 935, 1680, 251, 1248]"
5827,"[1590, 1543, 1900, 1066, 1885]"
5828,"[681, 718, 1604, 1534, 1722]"
5829,"[680, 681, 718, 115, 1592]"
5830,"[1592, 1929, 1304, 106, 813]"
5831,"[1542, 1070, 687, 1692, 885]"
5832,"[653, 142, 200, 1590, 644]"
5833,"[1543, 1900, 1590, 1038, 1680]"
5834,"[153, 1326, 326, 1520, 1620]"
5835,"[1543, 1900, 1592, 1929, 697]"
5836,"[808, 636, 1915, 1560, 1917]"
5837,"[885, 1583, 1930, 981, 623]"
5838,"[761, 1909, 1032, 1586, 1248]"
5839,"[116, 1557, 1618, 1619, 1921]"
5840,"[813, 1548, 1908, 1928, 934]"
5841,"[1921, 1526, 1899, 1935, 1909]"
5842,"[1746, 679, 680, 681, 718]"
5843,"[1934, 1526, 1899, 1907, 1909]"
5844,"[1907, 1618, 722, 1520, 1620]"
5845,"[1125, 1528, 1906, 1030, 1520]"
5846,"[1545, 1049, 1029, 1068, 1041]"
5847,"[761, 599, 597, 759, 623]"
5848,"[1193, 1520, 1620, 1583, 602]"
5849,"[1909, 962, 1721, 1043, 1926]"
5850,"[329, 825, 623, 1180, 759]"
5851,"[871, 1545, 936, 1556, 1538]"
5852,"[1928, 1030, 324, 1132, 761]"
5853,"[1921, 1935, 1885, 1909, 1545]"
5854,"[759, 1602, 324, 1528, 1906]"
5855,"[1909, 1125, 1520, 1620, 1344]"
5856,"[1551, 1547, 1901, 1528, 1906]"
5857,"[258, 1936, 1079, 1049, 1032]"
5858,"[1935, 1916, 179, 1529, 1588]"
5859,"[1552, 1902, 1029, 1561, 1543]"
5860,"[1908, 1921, 1042, 1909, 326]"
5861,"[1908, 926, 1042, 374, 963]"
5862,"[1935, 1534, 926, 326, 1916]"
5863,"[1934, 54, 341, 623, 1725]"
5864,"[1598, 1528, 1906, 1914, 1066]"
5865,"[1928, 1017, 1030, 1549, 1642]"
5866,"[1936, 1529, 1588, 594, 54]"
5867,"[1885, 1066, 1934, 1909, 1926]"
5868,"[1607, 926, 326, 1017, 1535]"
5869,"[1921, 1520, 1620, 1193, 1936]"
5870,"[1906, 1030, 1520, 1620, 1587]"
5871,"[1042, 885, 1070, 403, 1916]"
5872,"[258, 1079, 177, 737, 886]"
5873,"[1552, 1902, 1516, 1543, 1900]"
5874,"[962, 1003, 1326, 425, 239]"
5875,"[752, 232, 1003, 239, 636]"
5876,"[1906, 1529, 1588, 1535, 1903]"
5877,"[258, 1049, 1324, 1928, 1528]"
5878,"[926, 1602, 1029, 1197, 1908]"
5879,"[1125, 1907, 1602, 116, 1545]"
5880,"[1052, 939, 57, 177, 937]"
5881,"[1613, 943, 199, 1127, 737]"
5882,"[476, 1199, 1554, 1527, 1627]"
5883,"[939, 886, 177, 937, 737]"
5884,"[915, 952, 964, 1897, 1922]"
5885,"[1908, 1545, 1542, 1041, 962]"
5886,"[1033, 1197, 999, 1587, 1931]"
5887,"[194, 999, 110, 737, 790]"
5888,"[943, 939, 138, 1157, 1586]"
5889,"[1583, 1041, 1926, 1032, 1908]"
5890,"[1542, 1926, 162, 928, 1907]"
5891,"[1906, 57, 1887, 303, 313]"
5892,"[692, 1033, 886, 1120, 441]"
5893,"[939, 177, 937, 212, 58]"
5894,"[138, 939, 201, 195, 146]"
5895,"[110, 57, 790, 478, 1924]"
5896,"[57, 113, 886, 935, 914]"
5897,"[919, 179, 986, 177, 198]"
5898,"[1905, 677, 476, 1532, 1589]"
5899,"[1040, 1583, 1522, 1533, 1033]"
5900,"[929, 914, 915, 952, 964]"
5901,"[1306, 926, 885, 953, 1591]"
5902,"[1587, 457, 1532, 1589, 1904]"
5903,"[1050, 886, 58, 252, 227]"
5904,"[962, 1042, 963, 1908, 1916]"
5905,"[407, 1050, 1033, 999, 1540]"
5906,"[737, 138, 937, 939, 177]"
5907,"[937, 958, 943, 150, 953]"
5908,"[145, 1033, 1554, 1545, 1886]"
5909,"[939, 177, 937, 146, 212]"
5910,"[932, 1646, 172, 920, 157]"
5911,"[919, 158, 937, 1012, 737]"
5912,"[1045, 1591, 227, 280, 254]"
5913,"[352, 885, 1591, 1679, 341]"
5914,"[1527, 1627, 1905, 935, 929]"
5915,"[1587, 406, 407, 425, 1197]"
5916,"[425, 1050, 1587, 1197, 934]"
5917,"[937, 138, 177, 939, 54]"
5918,"[1050, 425, 1033, 1548, 886]"
5919,"[1050, 145, 200, 936, 928]"
5920,"[919, 932, 157, 1586, 920]"
5921,"[146, 140, 261, 953, 214]"
5922,"[737, 1730, 138, 884, 1591]"
5923,"[1050, 273, 138, 278, 999]"
5924,"[1901, 1549, 1551, 722, 374]"
5925,"[1900, 1552, 1902, 1054, 722]"
5926,"[1061, 1930, 1527, 1627, 1905]"
5927,"[653, 1917, 655, 737, 1154]"
5928,"[18, 1194, 1204, 1246, 1249]"
5929,"[885, 1042, 1575, 886, 1725]"
5930,"[1917, 1516, 1552, 1902, 1915]"
5931,"[309, 1920, 1042, 1919, 1026]"
5932,"[886, 885, 1561, 1054, 990]"
5933,"[1042, 118, 886, 1012, 1054]"
5934,"[16, 18, 1194, 1204, 1246]"
5935,"[1054, 722, 885, 1159, 1919]"
5936,"[917, 966, 1557, 1524, 1559]"
5937,"[1917, 1885, 403, 1495, 1561]"
5938,"[1486, 1590, 542, 887, 722]"
5939,"[1590, 1317, 1066, 1919, 722]"
5940,"[905, 623, 58, 127, 1054]"
5941,"[1917, 1543, 1900, 201, 1590]"
5942,"[1563, 1583, 1042, 1201, 1595]"
5943,"[1543, 1900, 1561, 1516, 903]"
5944,"[928, 1623, 1326, 1074, 1159]"
5945,"[1587, 1530, 1613, 1520, 1620]"
5946,"[1043, 1908, 1248, 172, 1909]"
5947,"[1552, 1902, 1917, 1915, 1906]"
5948,"[1930, 258, 287, 1591, 1061]"
5949,"[1929, 1885, 1672, 1066, 1721]"
5950,"[1721, 115, 1536, 246, 1159]"
5951,"[1304, 697, 108, 1721, 246]"
5952,"[1900, 251, 1930, 1590, 1917]"
5953,"[1552, 1902, 1516, 1932, 1042]"
5954,"[1917, 1561, 1092, 1516, 1042]"
5955,"[1592, 1929, 618, 211, 1907]"
5956,"[679, 680, 681, 718, 1042]"
5957,"[1095, 1552, 1902, 1547, 1901]"
5958,"[1623, 1921, 1907, 201, 1528]"
5959,"[1902, 1917, 1607, 1915, 722]"
5960,"[813, 1592, 1929, 643, 1908]"
5961,"[1066, 1917, 1516, 1552, 1902]"
5962,"[1081, 1555, 1612, 1889, 1932]"
5963,"[1590, 1132, 198, 403, 66]"
5964,"[1324, 1920, 752, 1919, 1547]"
5965,"[708, 1547, 1901, 1040, 1642]"
5966,"[1915, 631, 1516, 1921, 926]"
5967,"[1917, 722, 1042, 1516, 1561]"
5968,"[1607, 1586, 935, 1556, 1538]"
5969,"[1591, 1680, 1921, 1304, 116]"
5970,"[1722, 679, 680, 681, 718]"
5971,"[1721, 886, 1154, 1322, 201]"
5972,"[681, 718, 427, 251, 1608]"
5973,"[1721, 787, 1304, 427, 1722]"
5974,"[680, 681, 718, 697, 1154]"
5975,"[108, 1043, 1655, 1680, 115]"
5976,"[368, 1538, 1615, 1556, 379]"
5977,"[1580, 1304, 1680, 363, 80]"
5978,"[1721, 697, 1680, 1043, 108]"
5979,"[1073, 1934, 1032, 1304, 1154]"
5980,"[1721, 1592, 1929, 246, 292]"
5981,"[251, 1154, 1680, 197, 1054]"
5982,"[1615, 1586, 697, 1304, 1721]"
5983,"[1304, 153, 1042, 1193, 697]"
5984,"[1722, 1592, 1929, 1655, 716]"
5985,"[885, 1680, 697, 1053, 154]"
5986,"[3, 1545, 1915, 1921, 974]"
5987,"[265, 1633, 1248, 990, 999]"
5988,"[1142, 748, 1732, 687, 981]"
5989,"[875, 1608, 1930, 953, 885]"
5990,"[457, 1102, 302, 1097, 1808]"
5991,"[1543, 1900, 1915, 1535, 1903]"
5992,"[681, 718, 1608, 1930, 1680]"
5993,"[718, 1544, 1607, 1304, 1077]"
5994,"[1266, 446, 1774, 1528, 1906]"
5995,"[1304, 697, 886, 1721, 1680]"
5996,"[243, 1007, 1680, 256, 697]"
5997,"[1908, 1680, 1042, 1583, 1909]"
5998,"[1722, 697, 1304, 1120, 1592]"
5999,"[1563, 1625, 1624, 1597, 1583]"
6000,"[1154, 154, 1538, 1615, 153]"
6001,"[1592, 1929, 1722, 1721, 697]"
6002,"[1722, 1304, 697, 115, 1592]"
6003,"[1544, 1538, 1615, 1428, 1882]"
6004,"[165, 1802, 1026, 1672, 697]"
6005,"[1054, 697, 1722, 1607, 1592]"
6006,"[721, 1304, 1305, 1592, 1929]"
6007,"[1324, 1592, 1929, 967, 1722]"
6008,"[1544, 368, 1680, 1538, 1615]"
6009,"[1590, 1049, 1042, 1157, 258]"
6010,"[1053, 1041, 1542, 886, 1304]"
6011,"[697, 1721, 1604, 1304, 1592]"
6012,"[886, 1358, 990, 989, 983]"
6013,"[249, 238, 1632, 222, 1012]"
6014,"[1587, 214, 1042, 1326, 4]"
6015,"[1552, 1902, 1917, 222, 1334]"
6016,"[1358, 1053, 886, 1435, 1446]"
6017,"[153, 1055, 983, 533, 1358]"
6018,"[1055, 990, 989, 983, 1056]"
6019,"[885, 935, 1591, 1725, 733]"
6020,"[983, 1371, 1393, 979, 245]"
6021,"[1055, 198, 1586, 1608, 1326]"
6022,"[1371, 1393, 1363, 1370, 1380]"
6023,"[886, 983, 1053, 249, 1435]"
6024,"[1587, 1055, 1908, 1193, 983]"
6025,"[1358, 1435, 1446, 1053, 983]"
6026,"[1634, 1632, 238, 403, 231]"
6027,"[533, 995, 983, 198, 261]"
6028,"[886, 935, 988, 245, 261]"
6029,"[1608, 1587, 156, 988, 214]"
6030,"[222, 237, 265, 1633, 1632]"
6031,"[1929, 212, 981, 260, 1182]"
6032,"[214, 1042, 1587, 4, 37]"
6033,"[278, 1552, 1902, 1543, 1900]"
6034,"[1587, 1672, 409, 165, 156]"
6035,"[198, 979, 885, 983, 989]"
6036,"[983, 533, 198, 214, 1323]"
6037,"[1033, 1034, 165, 1914, 156]"
6038,"[268, 997, 260, 999, 1007]"
6039,"[153, 886, 1029, 1055, 198]"
6040,"[1055, 430, 1591, 1012, 202]"
6041,"[1055, 1053, 989, 990, 249]"
6042,"[403, 153, 1053, 237, 1495]"
6043,"[969, 916, 973, 287, 145]"
6044,"[198, 1371, 1393, 1345, 498]"
6045,"[202, 215, 214, 261, 983]"
6046,"[1633, 241, 267, 266, 1012]"
6047,"[198, 990, 983, 1358, 989]"
6048,"[1587, 198, 1586, 1746, 1326]"
6049,"[1358, 266, 1683, 267, 263]"
6050,"[278, 261, 214, 198, 886]"
6051,"[1634, 1278, 1633, 1288, 1007]"
6052,"[1053, 1358, 886, 983, 1908]"
6053,"[403, 1915, 1552, 1902, 1543]"
6054,"[1556, 1538, 1615, 1040, 1587]"
6055,"[988, 165, 985, 983, 979]"
6056,"[1917, 1053, 1915, 1908, 1583]"
6057,"[1084, 1590, 636, 886, 251]"
6058,"[1902, 1915, 1543, 1900, 1590]"
6059,"[926, 1676, 481, 1150, 305]"
6060,"[1590, 1560, 258, 381, 453]"
6061,"[251, 1049, 886, 737, 1042]"
6062,"[1195, 153, 1921, 237, 238]"
6063,"[681, 718, 808, 236, 303]"
6064,"[759, 1885, 1935, 1084, 1528]"
6065,"[403, 1721, 1053, 1534, 885]"
6066,"[258, 211, 1590, 1587, 1193]"
6067,"[1926, 1908, 1042, 1029, 362]"
6068,"[1900, 1053, 1495, 1042, 1159]"
6069,"[1042, 1495, 153, 1159, 1917]"
6070,"[1619, 1612, 1932, 1520, 1620]"
6071,"[1543, 1900, 1552, 1902, 1915]"
6072,"[232, 374, 239, 1003, 1046]"
6073,"[885, 963, 305, 140, 146]"
6074,"[1150, 1137, 1167, 1058, 1809]"
6075,"[305, 926, 374, 737, 287]"
6076,"[1583, 1909, 211, 1885, 1327]"
6077,"[1909, 1556, 1032, 1538, 1615]"
6078,"[885, 641, 1049, 1590, 1909]"
6079,"[251, 1049, 886, 737, 1042]"
6080,"[326, 1029, 1914, 1030, 1066]"
6081,"[1520, 1620, 1053, 1042, 1029]"
6082,"[1003, 239, 990, 966, 236]"
6083,"[1530, 1613, 1159, 251, 722]"
6084,"[1885, 623, 737, 827, 733]"
6085,"[146, 232, 926, 1247, 237]"
6086,"[1897, 1922, 258, 107, 1543]"
6087,"[1520, 1620, 1053, 1042, 1029]"
6088,"[679, 680, 681, 718, 1713]"
6089,"[154, 1630, 1677, 1619, 716]"
6090,"[1145, 700, 1489, 892, 333]"
6091,"[679, 680, 681, 718, 1536]"
6092,"[1916, 1528, 1906, 1132, 1910]"
6093,"[270, 136, 912, 1498, 137]"
